ArriviDeFerrariAscensore6	ArriviDeFerrariAscensore7	ArriviDaDeFerrari6	ArriviDaDeFerrari7	PersoneSceseDalTreno6vsBrignole	PersoneSceseDalTreno7vsBrignole	IntervalloTreni6vsBrin	OccupazioneTreno6vsBrin	PersoneSaliteABordo6vsBrin	PersoneABordoPreDiscesa6vsBrin	PersoneSceseDalTreno6vsBrin	IntervalloTreni7vsBrin	OccupazioneTreno7vsBrin	PersoneSaliteABordo7vsBrin	PersoneABordoPreDiscesa7vsBrin	PersoneSceseDalTreno7vsBrin	mean_pass_t6	max_pass_t6	mean_pass_t7	max_pass_t7	Out
2.326594	3.569113	263.103356	349.69581	8.179811	51.358283	450	174.021358	19	157	1.978642	900	375.654968	36	345	5.345032	10.728333	44	5.440556	41	1
4.696453	4.971377	400.106563	471.028076	35.866264	62.332576	540	153.255955	12	148	6.744045	900	188.062165	24	165	0.937835	1.303333	9	3.526111	15	1
3.634079	5.977244	331.699286	525.12769	58.837367	24.721103	900	104.446924	25	86	6.553076	900	365.927717	66	301	1.072283	9.209444	59	6.722222	53	1
3.186014	5.300401	361.663217	460.774395	55.953354	64.736691	405	268.652162	30	204	7.347838	900	291.804419	29	271	8.195581	15.036111	60	13.891111	58	1
4.51055	4.754617	471.790527	429.340347	34.664323	33.774772	420	248.196458	31.5	221.5	4.803542	390	357.820471	17.5	345.5	5.179529	4.045	16	5.308889	19	1
5.267274	3.712198	524.427275	387.077183	17.819437	55.961988	900	83.04498	35	49	0.95502	900	291.9502	48	245	1.0498	5.153333	40	11.381111	47	1
5.900917	1.643276	651.965883	185.881389	41.467527	45.298613	900	116.397039	60	70	13.602961	900	257.908076	115	156	13.091924	6.817778	30	8.336111	28	1
5.660416	4.450225	597.665029	461.177566	56.07275	45.307215	900	188.973797	9	183	3.026203	300	216.87182	55.5	171	9.62818	3.024444	13	6.553889	18	1
6.370167	6.932272	659.770507	626.312751	41.556366	55.250146	390	196.073809	27.5	177.5	8.926191	420	192.977876	33	150	2.022124	7.513333	29	8.463333	30	1
2.901352	1.303567	292.417779	122.109966	52.33651	23.324773	390	292.434091	64	239	10.565909	900	358.475729	38	327	6.524271	10.833889	45	5.251111	47	1
1.976104	6.459771	203.854554	642.30202	53.497555	21.165993	600	153.220245	44.5	112	3.279755	900	177.333982	63	118	3.666018	4.811667	22	3.781667	26	1
6.593426	3.23115	581.850794	350.877181	14.53438	64.485738	900	261.194172	31	243	12.805828	900	77.101357	27	60	9.898643	2.397222	15	4.256111	15	1
5.157345	3.004904	549.060515	313.462535	57.942727	26.144877	300	131.528664	30	116	14.471336	900	289.756903	35	259	4.243097	17.200556	60	9.089444	58	1
6.473641	5.268723	586.291611	569.208755	54.29386	53.432151	630	334.851856	55	284.5	4.648144	510	251.019079	81.5	171.5	1.980921	9.636111	52	9.565	50	1
2.605343	5.009712	274.627261	557.470353	45.877471	16.387133	480	192.089217	21.5	179	8.410783	900	128.266343	15	125	11.733657	11.105556	60	10.359444	51	1
3.470222	2.06342	368.761119	208.052571	47.072593	15.907903	375	302.053374	27	292	10.946626	900	222.174558	35	201	13.825442	11.592778	44	5.251111	42	1
6.611596	6.679556	678.55905	589.779715	55.99385	12.635887	480	224.654767	43	189	7.345233	300	82.167574	36	54.5	8.332426	8.363889	32	11.568333	37	1
2.689311	4.969665	272.428216	497.584658	44.194076	39.695891	330	245.941652	14.5	232.5	1.058348	900	251.201784	16	238	2.798216	5.7	25	4.866667	29	1
5.426257	6.389169	516.990716	629.196023	64.53708	18.729304	900	309.218529	67	255	12.781471	900	129.346889	9	135	14.653111	5.980556	50	7.171111	61	1
3.603276	5.042959	334.657505	505.362325	56.333583	33.646256	390	62.600009	1	73	11.399991	900	40.657569	10	40	9.342431	10.823889	56	9.785	66	1
4.557189	3.403001	438.667004	356.576914	11.559521	61.110733	480	183.766797	47.5	145	8.733203	510	292.329277	32	272	11.670723	7.617222	42	8.121111	40	1
2.16094	5.608132	233.907697	563.971779	67.839953	22.794645	900	291.680686	28	273	9.319314	900	184.12365	105	83	3.87635	6.841111	21	4.425556	22	1
5.379865	6.240446	473.854863	687.049116	19.435161	47.102263	480	154.606217	6.5	163	14.893783	330	167.089036	9	159	0.910964	7.116111	43	9.428333	44	1
5.402762	2.896496	554.439953	266.187606	27.521653	30.733642	300	232.641317	58.5	179	4.858683	375	257.10933	50	220	13.89067	4.618889	35	8.093333	45	1
5.524813	2.214174	638.337238	221.221997	47.400952	31.190293	360	112.306597	19.5	98.5	5.693403	900	292.273061	27	274	8.726939	5.807778	15	5.480556	20	1
6.390891	4.554318	578.190263	524.199997	56.638198	62.068429	900	270.654474	12	268	9.345526	300	258.862007	87.5	179	7.637993	3.483333	23	5.938889	28	1
6.042271	2.702118	651.526638	321.670416	45.514183	56.164437	390	171.997434	25.5	152.5	6.002566	315	77.3757	43	39	4.6243	11.842778	40	12.282778	48	1
6.227652	4.465432	518.129822	397.475708	40.985069	40.72656	315	291.12921	27	272	1.87079	405	156.831933	39	119	8.168067	9.706667	38	8.096667	39	1
4.733353	5.758122	513.947133	566.929042	16.315213	8.67828	900	216.856305	44	176	3.143695	390	265.503163	25	255.5	14.996837	5.662222	39	10.303889	47	1
4.214683	5.553224	425.427143	521.411775	23.501621	66.282549	900	358.216811	76	292	9.783189	900	153.349079	0	164	10.650921	3.804444	24	4.954444	37	1
5.211966	0.811755	515.510602	80.087285	63.028442	59.034062	345	248.985653	97	187	1.014347	480	243.843699	31	218	5.156301	3.345556	16	4.773333	16	1
4.78918	3.33054	452.981351	310.256369	51.304027	15.048967	900	249.650556	76	186	12.349444	900	291.526653	20	288	16.473347	2.273333	10	1.833889	6	1
5.528092	6.181726	539.066132	615.252678	46.409619	42.98014	900	138.626066	16	137	14.373934	900	203.817716	30	186	12.182284	4.360556	45	5.317778	44	1
5.106925	5.394712	457.484918	562.527596	43.224094	41.422718	900	91.569969	6	91	5.430031	750	180.641277	66	122	7.358723	6.308889	58	11.338333	67	1
4.02603	4.987037	360.589118	531.153934	42.726706	39.619857	345	220.068223	20	192	2.931777	900	248.240448	20	237	8.759552	4.346111	25	4.724444	23	1
5.468856	2.823109	592.61114	287.953303	28.946548	14.235415	300	96.096538	25	76.5	5.403462	300	129.04024	23	117	10.95976	9.877778	39	11.877222	42	1
2.376262	4.689977	254.292059	444.729163	63.749064	63.757439	435	268.011367	43	211	0.988633	900	145.769938	50	111	15.230062	9.270556	55	9.011111	51	1
5.249769	2.041202	527.028932	202.540378	10.868786	68.238657	900	161.014033	57	119	14.985967	900	80.154022	34	57	10.845978	4.376667	21	6.12	28	1
2.404063	4.447478	266.16107	418.356835	58.940992	33.049624	900	212.49432	51	168	6.50568	900	156.601792	77	95	15.398208	5.867222	54	5.513333	50	1
4.569788	5.822114	452.520944	604.332794	55.980701	24.225349	315	240.23487	19	233	2.76513	900	397.069076	13	397	12.930924	9.688333	42	8.132778	45	1
5.282047	2.157481	480.176474	220.663467	32.538047	35.780997	330	196.895234	22	188	13.104766	900	349.157109	8	355	13.842891	10.075556	44	6.46	43	1
5.374478	2.922706	474.496187	274.538982	49.050928	47.371591	900	180.094792	96	85	0.905208	900	155.88573	0	161	5.11427	6.288333	56	6.237222	51	1
5.896278	5.171366	644.047375	522.821361	35.317965	24.970959	900	178.362832	5	186	12.637168	900	292.265839	13	285	5.734161	5.981667	60	8.740556	53	1
5.729433	3.40778	565.189846	328.337953	25.614817	54.58272	900	267.778905	139	139	10.221095	300	227.605316	25	213	5.394684	4.294444	36	7.844444	41	1
5.656319	4.24764	625.167305	445.859085	58.936209	60.584154	390	206.176928	25	189.5	8.323072	300	289.644642	51.5	249.5	11.355358	7.537778	26	8.797222	30	1
6.460424	2.029725	699.158113	198.057118	38.051716	19.63847	570	340.545852	22.5	321	2.954148	480	152.047517	31.5	122.5	1.952483	11.293889	60	9.635556	59	1
5.145237	5.413413	532.007952	573.138211	64.283133	28.757507	900	59.49729	17	52	9.50271	300	247.259905	32	225	9.740095	5.934444	45	14.986667	54	1
5.740478	5.649778	508.899018	625.900132	65.492956	22.838399	810	287.752233	25.5	269	6.747767	900	414.202529	76	354	15.797471	12.739444	48	6.473889	50	1
3.796125	4.426466	366.881118	397.018489	36.74237	34.563377	390	263.424486	44	241	12.575514	900	356.422557	74	289	6.577443	5.789444	25	5.020556	20	1
6.419262	4.760417	579.240692	470.079127	41.361815	32.503883	345	41.366693	27	16	10.633307	630	186.459984	41.5	158	13.040016	15.505556	49	12.159444	48	1
5.742012	3.167892	581.027488	349.713227	45.737603	33.921037	900	108.362409	16	102	9.637591	330	324.623025	44	294	13.376975	6.502778	44	9.706667	45	1
5.788709	3.18416	505.612453	378.759677	36.822787	54.483256	900	239.02797	29	222	11.97203	900	147.665971	65	95	12.334029	9.583333	53	8.879444	55	1
6.202796	3.05283	661.716296	284.814086	49.870791	18.376589	360	136.475602	35	108	6.524398	480	295.174841	40.5	258.5	3.825159	10.688333	58	11.845556	59	1
3.692793	3.124399	345.001435	314.357068	35.606403	0	330	161.911817	24	149.5	11.588183	780	232.622772	34	208	9.377228	4.802778	24	3.431667	19	1
4.43388	1.008235	479.502737	91.06552	41.308297	19.507557	900	184.198394	89	99	3.801606	780	193.387504	41.5	159	7.112496	4.677222	43	7.791111	46	1
5.814248	1.568797	591.429142	179.199407	58.114969	58.408116	900	328.944518	49	291	11.055482	900	251.734348	42	226	16.265652	11.422778	61	8.407222	57	1
3.513332	5.488539	342.318825	571.235785	53.758831	43.896775	300	208.457875	24	192	7.542125	600	191.757954	39.5	165.5	13.242046	19.873333	62	14.365556	65	1
4.343635	6.297806	379.275357	573.631661	48.772878	49.580357	900	302.382726	43	270	10.617274	780	291.991428	68.5	236	12.508572	7.843333	60	7.098889	47	1
5.823651	4.227564	590.090613	410.741262	55.520309	56.055871	300	122.674792	5	117	6.325208	570	269.988378	32	251	13.011622	5.549444	28	6.432222	30	1
5.630835	6.141563	677.938668	632.629806	9.283243	30.359968	480	265.153161	42.5	227	4.346839	345	136.028434	17	121	1.971566	5.071667	15	7.7	27	1
5.778021	1.477128	599.52053	159.342852	0	22.361644	900	338.04508	81	258	0.95492	900	233.977608	26	212	4.022392	1.537778	7	3.788889	17	1
6.687656	2.385324	623.911051	246.946628	59.914249	57.607652	390	213.192817	12.5	203.5	2.807183	450	128.5036	52	89	12.4964	12.272222	48	10.521111	43	1
5.161698	3.222967	580.760684	371.975146	25.989463	55.937779	510	272.798363	36	239.5	2.701637	900	306.690677	82	232	7.309323	6.541111	31	4.894444	29	1
5.694867	2.727164	551.110646	236.051377	19.334253	35.088511	900	237.208258	67	174	3.791742	900	268.146143	54	225	10.853857	4.253333	19	6.880556	28	1
5.506918	4.119779	473.317049	429.957874	32.178922	44.427225	900	125.359747	67	66	7.640253	900	210.654979	129	91	9.345021	7.076111	28	4.616667	15	1
2.701396	5.110588	264.775283	593.898613	9.731967	14.788639	900	248.504128	91	165	7.495872	900	92.935805	32	68	7.064195	4.640556	25	3.137778	21	1
5.732652	4.300572	560.208421	411.575123	10.232303	29.064738	300	221.317202	5.5	227.5	11.682798	285	228.877062	14	237	10.122938	2.725	31	10.217222	37	1
5.485982	5.806153	472.527573	603.412935	34.351733	53.639487	315	194.156953	27	183	15.843047	480	225.537001	28	214	16.462999	5.438889	26	5.743333	22	1
3.916134	2.575043	408.781899	244.031959	36.469637	11.115452	900	127.262273	36	94	2.737727	900	290.512021	78	226	13.487979	2.823889	15	3.431667	15	1
3.96874	6.475265	360.442157	606.122072	19.28532	46.396809	300	307.807245	28	287.5	7.692755	900	75.002612	29	47	0.997388	13.978889	64	9.300556	66	1
5.392732	1.233679	584.583204	136.393893	40.574419	20.228163	390	247.431709	41.5	211	5.068291	480	246.796594	34	222	9.203406	9.448333	58	16.392222	64	1
4.902598	2.524882	466.53154	290.340712	54.756022	53.413292	900	128.428442	17	117	5.571558	900	400.099951	37	376	12.900049	5.338889	31	7.683333	36	1
5.360199	6.272576	559.38334	622.882527	55.176065	21.901764	900	176.6447	49	139	11.3553	900	363.938542	40	329	5.061458	8.1	39	6.884444	49	1
6.92263	4.627894	685.053817	462.747848	25.562246	0	630	256.279221	42	221.5	7.220779	570	247.215035	33.5	221	7.284965	6.255556	22	5.063333	20	1
4.788565	0.474691	528.558531	43.926953	23.625852	56.509382	570	252.742103	19.5	246.5	13.257897	900	384.791942	71	328	14.208058	2.641111	22	4.012778	26	1
5.463047	4.203982	552.480874	420.413134	25.352582	16.472071	900	267.811701	91	185	8.188299	300	202.601188	76	133	6.398812	8.384444	50	10.951111	49	1
4.534919	6.751858	410.454065	652.309582	39.051781	26.469842	630	152.239346	17.5	146	11.260654	300	264.685299	33.5	235.5	4.314701	10.962222	55	15.832778	60	1
5.482743	1.235226	509.262017	109.561594	58.07292	44.241287	900	48.254029	22	32	5.745971	900	325.559068	29	309	12.440932	6.969444	52	8.392778	65	1
6.591966	3.862244	588.154255	424.634711	17.318766	55.834231	900	213.816018	19	207	12.183982	360	106.908623	19	100	12.091377	2.408889	26	5.013333	24	1
5.288633	2.110482	527.591681	206.156563	19.182646	29.972112	300	134.069272	30	120	15.930728	900	176.431586	17	175	15.568414	14.945556	55	8.367222	58	1
6.731145	5.008884	592.918732	565.099671	50.60461	9.722291	390	95.962881	19.5	83.5	7.037119	345	265.985119	25	246	3.014881	7.724444	34	8.897222	33	1
4.089738	5.529433	359.784211	497.93902	54.137493	37.237932	600	341.386803	6.5	347.5	12.613197	900	189.496795	8	187	5.503205	9.295556	37	5.717778	35	1
2.273751	5.239051	248.023229	541.243133	65.927992	58.133986	810	297.126837	54.5	244.5	1.873163	900	76.572535	44	38	5.427465	4.954444	36	7.31	36	1
2.849389	6.979642	292.734139	671.716522	52.375945	42.146695	750	131.514623	65.5	77	10.985377	900	46.895363	41	15	9.104637	3.406667	30	4.944444	29	1
5.301337	3.757449	594.114183	406.5719	64.426339	14.089938	480	89.059082	21.5	71.5	3.940918	450	286.794442	32.5	269	14.705558	7.977778	37	9.843889	40	1
6.040846	4.2603	542.462176	493.641855	55.252065	67.867927	570	366.326802	102	266.5	2.173198	300	221.511595	67.5	155	0.988405	6.315	31	6.558889	33	1
5.042823	3.655474	508.661902	345.503783	7.322344	58.736585	450	91.448231	37.5	63	9.051769	630	252.392407	62	202	11.607593	11.644444	57	5.394444	49	1
6.473798	0.896817	549.214023	91.205358	33.030077	26.21963	300	163.336606	9	161	13.663394	900	122.0478	3	134	14.9522	8.828889	46	6.567778	41	1
3.686858	4.960662	410.925828	460.084901	35.526126	45.851299	300	219.92389	23	190	1.07611	570	241.761605	29.5	222	9.738395	12.026111	49	9.981111	44	1
5.084962	0.547599	458.863179	60.141916	20.860861	11.798593	300	224.227376	12	169	13.772624	900	125.722265	8	130	12.277735	13.26	61	8.661111	55	1
3.778139	0.820118	415.596408	80.533406	7.867427	21.974877	900	250.804793	123	133	5.195207	900	199.10678	58	155	13.89322	8.023889	48	6.689444	41	1
6.141383	0.953879	605.912305	101.229093	17.565876	57.982236	330	334.937114	91	249	5.062886	900	182.2842	38	149	4.7158	8.148333	36	8.188333	32	1
4.690994	2.594058	476.708247	272.562688	32.494939	48.109653	810	249.460706	22.5	239.5	12.539294	900	276.301562	61	219	3.698438	3.957778	30	6.678889	30	1
4.726299	2.493548	529.513523	248.524882	10.974341	8.276874	330	246.543549	22	227.5	2.956451	570	127.108422	45.5	94	12.391578	8.518333	33	6.368333	35	1
4.721689	4.435768	469.633115	427.999675	53.702055	40.569986	330	176.01436	6	175	4.98564	600	269.316417	42.5	231.5	4.683583	5.023889	22	5.101667	23	1
3.105503	4.511257	325.465791	384.982456	56.234385	29.794746	570	220.204249	35	197	11.795751	900	200.629374	29	182	10.370626	12.588889	61	12.495	60	1
2.432307	5.820668	251.149376	583.595385	45.187835	24.051225	390	162.183149	43	125.5	6.316851	900	248.328027	36	221	8.671973	9.467778	44	6.712222	38	1
1.082029	5.326723	119.293778	587.645438	23.625863	16.190512	630	282.056952	49	236	2.943048	900	358.054335	32	327	0.945665	13.02	63	10.342778	58	1
3.542766	1.602422	357.002049	150.860944	20.011951	45.559644	900	285.530697	74	218	6.469303	900	414.297262	21	396	2.702738	3.813333	17	2.729444	13	1
3.61069	4.900545	337.569197	422.463869	17.125151	52.741256	300	241.309056	4.5	246	9.190944	900	163.294714	0	169	5.705286	17.333889	63	11.476667	64	1
4.680913	3.480774	482.603067	392.272341	65.896097	18.248506	900	290.592858	57	239	5.407142	900	291.870069	106	191	5.129931	9.55	52	7.341667	51	1
6.180978	4.896872	543.390715	494.792747	32.707219	22.563951	900	184.054643	115	82	12.945357	780	104.347584	68	41.5	5.152416	12.742222	57	7.105556	55	1
5.428554	3.92505	554.230315	375.409689	47.86	16.994471	300	265.957476	72	216	1.042524	450	215.015395	17	213.5	15.484605	5.117222	24	5.727222	29	1
6.17855	4.289063	635.420558	398.956574	30.896077	44.856022	390	194.910983	18.5	177.5	1.089017	315	127.200594	38	120	8.799406	13.033889	56	12.309444	52	1
4.691571	2.790906	467.599223	314.209338	24.573398	13.625479	300	288.295	20	277	8.705	900	76.226524	12	73	8.773476	4.897222	20	5.61	23	1
4.119415	4.950897	439.580783	529.776447	22.542853	44.644671	900	134.970988	32	104	1.029012	630	149.382722	55.5	96	2.117278	3.878333	17	3.192778	19	1
5.250515	2.143763	532.497215	177.442309	23.57417	49.824228	780	136.025608	44	93	0.974392	900	80.378638	55	34	8.621362	5.257222	18	7.551111	19	1
5.595312	3.63273	601.017331	406.840389	62.002448	43.250226	570	87.013998	2.5	96.5	11.986002	360	312.872297	27	288	2.127703	5.424444	32	8.403333	35	1
3.602418	5.77853	383.934716	580.469645	9.797947	33.826063	330	217.331182	18	185	8.668818	900	246.724778	12	246	11.275222	9.996111	54	10.511667	57	1
5.40259	4.687721	651.654911	426.483677	60.433627	44.909264	900	42.805107	41	15	13.194893	900	358.161543	55	307	3.838457	2.003333	19	5.705	24	1
5.921227	1.59698	528.621772	164.734157	42.686573	41.334453	900	291.834745	12	287	7.165255	900	291.576403	105	203	16.423597	6.952778	47	9.076111	66	1
5.663794	2.562376	557.019746	263.019644	23.618486	9.727031	900	171.049109	63	121	12.950891	900	93.936868	22	86	14.063132	6.071667	50	7.628333	52	1
5.870032	3.593536	562.743865	386.588333	35.159691	44.359833	900	97.559891	3	104	9.440109	900	80.98345	65	22	6.01655	8.853889	56	11.463889	66	1
5.639079	5.865632	522.921751	590.369684	36.959882	17.004633	900	131.137852	33	113	14.862148	285	151.134401	36	88	3.865599	6.099444	32	6.980556	32	1
4.895745	3.637511	444.64659	343.850557	10.172216	42.653523	900	132.732715	16	120	3.267285	900	224.346546	79	149	3.653454	4.400556	31	3.695556	31	1
5.972648	1.309048	621.791286	125.0944	27.668967	57.029076	300	196.031254	40	169.5	13.468746	900	159.641979	50	120	10.358021	5.895556	16	5.667778	17	1
6.717663	4.146765	634.041861	380.696853	52.551213	16.337601	900	292.029689	35	258	0.970311	750	304.9759	57	255	7.0241	6.99	51	8.172778	50	1
4.854743	2.863801	463.193102	288.344242	61.223461	12.277998	900	287.964568	29	274	15.035432	900	390.76563	25	370	4.23437	5.148889	35	5.983889	45	1
3.942286	2.888187	360.602235	286.596735	15.546889	67.81756	900	194.761568	37	161	3.238432	900	362.704936	32	336	5.295064	9.635556	39	8.097222	39	1
5.660524	1.644541	604.111814	162.889	43.870279	31.996646	300	300.548338	42	263.5	4.951662	390	265.789196	26	249.5	9.710804	6.124444	29	7.156111	30	1
5.338308	5.965584	499.004378	617.480905	15.076767	41.138287	510	307.590734	76	232.5	0.909266	510	278.995232	37	246	4.004768	4.627778	25	5.802778	24	1
5.962845	3.002613	624.875369	267.670618	37.973394	48.638726	360	75.551691	15	70.5	9.948309	780	166.17717	35	139.5	8.32283	13.290556	48	11.924444	56	1
5.86137	3.393664	565.78172	317.804673	47.844609	47.363725	480	351.749309	11.5	344	3.750691	480	276.238089	37	245.5	6.261911	4.056111	23	4.723889	24	1
5.263951	2.274624	462.875449	202.138403	24.356251	10.808905	315	204.807251	25	204	13.192749	900	68.359232	9	71	11.640768	4.507778	25	4.769444	20	1
5.656675	2.341346	558.76444	247.679451	33.029367	28.118635	570	284.343406	55.5	237.5	8.656594	900	211.148131	74	139	1.851869	11.712778	56	7.685	53	1
4.80147	1.952943	469.946723	189.057405	69.027877	66.821562	570	308.952756	33	278	2.047244	900	266.905099	35	247	15.094901	3.789444	26	6.028889	27	1
4.900606	0.542896	513.111246	54.139916	45.469563	49.837717	300	243.653788	30.5	221.5	8.346212	900	63.60311	17	53	6.39689	8.351667	31	5.892222	31	1
5.705581	2.409006	540.561222	228.690616	10.615305	22.25656	300	272.509373	27.5	246	0.990627	900	278.977283	15	266	2.022717	7.456111	27	5.978889	30	1
6.527187	4.701759	670.42763	409.84718	32.065014	56.283707	900	278.802711	52	229	2.197289	900	292.209589	38	270	15.790411	6.543333	46	10.972222	55	1
4.394571	5.274435	419.027384	580.049718	26.232958	57.774775	300	260.921761	48.5	213.5	1.078239	570	200.604189	29.5	182	10.895811	12.924444	57	11.876667	56	1
5.434577	3.585572	521.735473	361.994173	24.291459	10.530759	630	187.142425	41	156.5	10.357575	900	175.262735	62	123	9.737265	4.308889	26	4.914444	24	1
1.754668	6.184083	185.723416	593.174758	42.65544	42.65544	375	215.356064	8	206	6.643936	900	15.674216	14	15	13.325784	5.231667	32	5.044444	31	1
4.812438	5.614637	464.688357	484.532593	28.942109	59.88483	900	167.982089	86	91	9.017911	390	354.684977	19.5	345	9.815023	2.577222	20	4.930556	24	1
4.6625	0.494819	458.383252	44.68836	56.256257	12.631763	900	181.80324	109	81	8.19676	900	272.108467	64	219	10.891533	6.536667	42	9.813333	44	1
3.336286	5.668473	304.331658	617.820028	67.347362	52.595934	600	67.677164	45	33.5	10.822836	900	176.054003	43	135	1.945997	5.932778	24	4.237778	29	1
4.565135	5.468325	513.082725	571.808884	50.644097	39.034038	570	255.70824	49	213	6.29176	420	196.521982	55	154.5	12.978018	9.356111	58	10.672222	58	1
4.802499	4.530469	495.676499	453.923777	14.535071	36.963853	780	219.900956	42	180	2.099044	900	128.906023	69	70	10.093977	8.455	66	10.601667	60	1
2.981758	3.735033	285.66306	434.955451	0	22.945418	330	203.493339	5	200.5	2.006661	900	75.010811	8	73	5.989189	2.327778	49	6.221667	58	1
4.280392	4.51217	472.042268	476.082792	53.352041	36.714096	600	155.640254	6.5	159	9.859746	900	250.382641	36	226	11.617359	4.252222	40	6.577222	37	1
0.840382	6.793162	91.354408	634.892836	52.742928	18.346942	900	247.371244	111	148	11.628756	900	292.270763	6	289	2.729237	3.604444	29	2.908889	27	1
5.252421	3.013131	537.096786	320.561289	63.83979	20.099051	900	111.325425	25	92	5.674575	900	326.755644	74	258	5.244356	6.568333	31	6.855	35	1
6.68101	4.043129	663.511384	409.410993	40.182551	13.024728	510	115.431347	40	85	9.568653	360	226.697626	44	185.5	2.802374	10.26	49	11.508333	46	1
5.280773	4.530919	510.840069	459.231516	34.244631	17.607458	900	47.803994	23	30	5.196006	480	228.057039	42.5	193.5	7.942961	9.133889	59	14.137778	61	1
5.204086	3.339162	543.231661	332.058288	49.157027	60.313022	900	323.240748	51	286	13.759252	375	185.641011	8	164	16.358989	2.524444	9	3.412222	15	1
4.349551	1.515154	386.471325	138.406788	60.776039	27.916004	330	185.794126	23	172.5	9.705874	900	136.654982	19	133	15.345018	8.656111	47	7.324444	44	1
5.639187	1.936366	569.419432	206.071158	16.706784	31.684738	900	122.016411	95	40	12.983589	480	237.432478	37	204.5	4.067522	5.646667	51	10.778889	52	1
1.815872	6.522285	197.525449	592.727987	20.497599	47.79155	900	291.87185	13	289	10.12815	900	293.357811	56	252	14.642189	3.360556	33	4.718889	30	1
4.161239	4.489716	402.670381	446.776241	44.656978	59.046126	300	184.801014	4	190.5	9.698986	900	357.918131	47	315	4.081869	4.643889	21	5.582778	25	1
5.008492	2.889497	480.089625	280.133278	15.687107	53.063169	375	189.271674	25	172	3.698709	630	203.831473	36	174.5	6.668527	7.813889	35	6.033333	37	1
2.785526	5.148518	236.076727	494.307185	19.853113	43.161758	750	258.645076	29.5	232	2.854924	900	323.802255	39	288	3.197745	5.132778	40	9.227778	40	1
5.478369	4.824079	615.132793	480.380939	21.952458	58.45242	900	242.700957	24	232	13.299043	300	249.574838	66.5	194.5	11.425162	3.855556	30	7.017222	40	1
5.078043	4.424559	526.126822	459.219851	33.968868	22.406347	285	249.96325	7	259	14.03675	900	220.910261	19	215	13.089739	8.775	48	8.220556	44	1
5.591107	4.270318	592.506291	415.171974	33.297843	10.542179	900	75.768803	12	75	11.231197	450	281.981244	56	227	1.018756	3.89	18	5.934444	22	1
6.819212	3.262761	570.778426	357.412296	15.681091	25.989338	330	90.466104	8.5	87	5.033896	330	285.810906	5	287	6.189094	8.087222	32	10.871111	42	1
4.298414	6.506613	457.553332	580.740226	12.617519	34.422443	900	346.956828	24	333	10.043172	360	201.047356	30	176	4.952644	3.946667	40	10.04	46	1
4.707004	3.496636	420.922741	367.471847	60.093164	21.487599	480	148.97418	35	115	1.02582	900	358.051658	40	319	0.948342	6.931111	24	5.408889	30	1
4.637672	4.670357	508.400206	501.690746	33.881516	0	315	211.953509	12	199	2.046491	900	340.002995	61	293	13.997005	13.325	52	8.818333	49	1
5.498642	1.651141	498.184758	145.322014	8.939642	69.164756	900	75.362605	29	54	7.637395	810	171.299948	44.5	135.5	8.700052	7.605	47	11.048333	48	1
5.302115	3.169127	566.381105	283.389255	52.676897	31.127157	900	333.176566	43	303	12.823434	570	141.985241	25.5	125.5	9.014759	13.263333	59	14.817778	64	1
3.135658	3.661378	333.893551	367.900592	39.147746	30.87761	315	209.524312	15	198	11.475688	900	287.203386	11	285	8.796614	5.42	16	3.728333	14	1
3.808452	4.839364	419.581494	524.47357	45.95973	32.980394	330	344.810057	22	337	14.189943	390	315.896071	31	299.5	14.603929	6.154444	23	6.037778	23	1
4.057862	4.760652	439.424267	536.056732	47.746909	27.637529	330	184.848451	24	168	7.151549	900	44.080317	25	20	0.919683	14.142778	51	7.151667	50	1
4.585438	5.188212	512.427998	585.200812	57.161101	33.951099	345	72.521688	33	49	9.478312	300	247.108806	25	236	13.891194	11.483333	50	15.154444	53	1
5.072955	6.296258	515.6708	560.351854	60.765356	48.82398	900	189.691595	63	134	7.308405	900	211.292403	111	110	9.707597	9.226111	63	8.890556	64	1
4.859225	5.083287	406.751727	513.446463	39.693287	37.397411	900	274.934185	8	270	3.065815	900	414.336484	13	411	9.663516	5.927222	23	5.201667	20	1
6.292218	3.777109	594.54725	346.616777	44.150338	30.747819	420	31.654216	10.5	24	2.845784	630	214.194905	25	193	3.805095	7.045556	38	9.301111	41	1
5.244934	1.090312	529.827937	130.607611	65.117496	40.461433	900	331.851288	128	206	2.148712	900	217.083451	58	169	9.916549	6.89	43	7.194444	39	1
5.983682	4.226865	626.2874	371.298207	57.003993	48.505291	900	24.095154	24	6	5.904846	900	215.975691	150	70	4.024309	7.933889	47	6.445556	43	1
4.074584	5.380847	367.631509	620.195253	37.936749	55.690803	900	154.198799	12	144	1.801201	720	155.038916	27	137	8.961084	10.103333	54	7.487222	51	1
5.220359	6.70342	482.141289	600.766609	12.996794	44.438007	630	101.817646	39.5	75	12.682354	330	123.650861	49.5	88	13.849139	9.932222	56	10.309444	60	1
3.91314	5.193636	380.011789	464.916706	15.162458	16.34993	330	250.171756	17.5	239	6.328244	570	283.026204	26	262.5	5.473796	12.119444	54	9.878333	56	1
6.100418	5.574902	563.689938	538.44109	37.649778	31.779764	510	232.06348	45	188	0.93652	450	261.019344	47.5	223.5	9.980656	12.343333	47	8.772778	50	1
